file,label,n_points,density_qual,mean_neighbor_dist,uniformity,shape_type,elongation,surface_class,mean_curvature,curvature_std,normals_consistency,mean_normal_angle_deg,n_components,isolated_clusters,integrity,integrity_qual
valve_0131_lidar_classes.ply,5,1581,medium,0.11230549281274686,0.3500341928128809,planar,13.3574677292416,slightly curved,0.07196336261411412,0.04759986072597108,low (complex/noisy),33.985701296045086,3,1,0.9924098671726755,highly intact (one main component)
valve_0131_lidar_classes.ply,6,320,medium,0.16383112830280444,0.7929771194527911,volumetric,2.7018044755770814,slightly curved,0.048244007912844916,0.03889114176033739,medium (cylindrical/spherical),25.65789269053156,25,9,0.134375,fragmented or many components
valve_0131_lidar_classes.ply,7,96,low,0.13082098668411943,0.43240270952367843,linear,57.009887554802944,slightly curved,0.06481814845354177,0.04536776126020747,low (complex/noisy),33.08401224175523,3,1,0.625,fragmented or many components
valve_0131_lidar_classes.ply,8,2471,medium,0.10666728718781605,0.3487853489947522,planar,12.283908293582787,slightly curved,0.06362789644570231,0.04433339547926554,medium (cylindrical/spherical),25.751492918947772,7,5,0.9963577498988264,highly intact (one main component)
valve_0131_lidar_classes.ply,9,1724,medium,0.1157147986028043,0.4857764233079827,planar,23.558607568531684,slightly curved,0.05865741571486908,0.04208915234231702,medium (cylindrical/spherical),24.89985055715913,41,37,0.9385150812064965,mostly intact with small outliers
valve_0131_lidar_classes.ply,10,3199,medium,0.10365088074197967,0.43028807683707093,volumetric,2.163742984034854,slightly curved,0.04142961216725254,0.039256762799123816,medium (cylindrical/spherical),17.407402981698482,31,27,0.9778055642388246,mostly intact with small outliers
valve_0131_lidar_classes.ply,11,721,medium,0.12213062465755478,0.44648565321716666,planar,37.243153856913004,slightly curved,0.03812035902906042,0.03560038347685798,medium (cylindrical/spherical),17.218648431183194,6,5,0.9916782246879334,highly intact (one main component)
valve_0131_lidar_classes.ply,12,1151,medium,0.11668941151373209,0.3443500255324825,planar,13.690205772507728,slightly curved,0.04393736383086135,0.03831794464116634,medium (cylindrical/spherical),18.065296369333034,4,3,0.996524761077324,highly intact (one main component)
valve_0131_lidar_classes.ply,13,651,medium,0.1081697835221373,0.299136303633862,volumetric,2.3349049621697127,slightly curved,0.06438530159778472,0.045167916345511615,medium (cylindrical/spherical),26.77236438266978,2,1,0.9984639016897081,highly intact (one main component)
valve_0132_lidar_classes.ply,2,554,medium,0.12630061432619893,0.5159298037207259,volumetric,3.162237624172119,slightly curved,0.0636433584380862,0.04331510758365883,medium (cylindrical/spherical),28.360869816245867,18,2,0.10649819494584838,fragmented or many components
valve_0132_lidar_classes.ply,3,48,low,0.14447243684242847,0.4160375480988403,linear,72.44360832291684,slightly curved,0.030995930569474847,0.020688616551643082,medium (cylindrical/spherical),19.1559267893961,2,0,0.5416666666666666,fragmented or many components
valve_0132_lidar_classes.ply,5,1844,medium,0.10794049021743776,0.373925604116142,planar,15.375333711085716,slightly curved,0.06705379877762675,0.043716626415507616,low (complex/noisy),32.555455789779906,10,9,0.9918655097613883,highly intact (one main component)
valve_0132_lidar_classes.ply,6,452,medium,0.13322789057309317,0.731209278196326,volumetric,1.8458808606817563,slightly curved,0.06405427148553655,0.03678014856660382,low (complex/noisy),32.20180808282015,24,9,0.13274336283185842,fragmented or many components
valve_0132_lidar_classes.ply,7,82,low,0.132343071685228,0.4418992504892701,linear,61.27605141781662,slightly curved,0.06410202339153519,0.03774900594793411,low (complex/noisy),33.0471153331794,3,1,0.5975609756097561,fragmented or many components
valve_0132_lidar_classes.ply,8,1690,medium,0.11768463595984285,0.39678496752083076,planar,20.41202696283188,slightly curved,0.060016313244797524,0.044839114924095584,medium (cylindrical/spherical),25.01499416249761,10,7,0.9887573964497042,mostly intact with small outliers
valve_0132_lidar_classes.ply,9,2140,medium,0.10786004329444235,0.37451137396126233,planar,18.417938985615514,slightly curved,0.05260359434717645,0.03993487438099521,medium (cylindrical/spherical),23.187849551958912,11,9,0.9925233644859813,highly intact (one main component)
valve_0132_lidar_classes.ply,10,3619,medium,0.10123379026507905,0.40435449213454255,volumetric,1.9439047774643021,slightly curved,0.04228434790870078,0.04083840140944548,medium (cylindrical/spherical),17.514585414890423,19,16,0.9917104172423321,highly intact (one main component)
valve_0132_lidar_classes.ply,11,761,medium,0.11994229881587685,0.4123018417167913,planar,37.98537756278285,slightly curved,0.04055148102990179,0.036171925994033356,medium (cylindrical/spherical),17.502012010357163,4,3,0.9960578186596584,highly intact (one main component)
valve_0132_lidar_classes.ply,12,1292,medium,0.1151109985757657,0.38054767044176613,planar,12.173597827883048,slightly curved,0.039007469147026644,0.03140235482275833,medium (cylindrical/spherical),17.814344675440257,5,4,0.9969040247678018,highly intact (one main component)
valve_0132_lidar_classes.ply,13,680,medium,0.10770379272013443,0.3042320684010343,volumetric,2.098799868012208,slightly curved,0.06828553882613196,0.04794478694668633,low (complex/noisy),28.782295996714524,3,2,0.9955882352941177,highly intact (one main component)
valve_0133_lidar_classes.ply,2,537,medium,0.131425786311316,0.4652834133013832,volumetric,2.4984429714926213,slightly curved,0.060993966067910105,0.038249399812309355,low (complex/noisy),30.101639610011322,19,3,0.11359404096834265,fragmented or many components
valve_0133_lidar_classes.ply,3,61,low,0.13058562268494464,0.42503347294315075,linear,29.92357755648452,slightly curved,0.07037971790706493,0.04153512278511732,low (complex/noisy),33.43586001946347,3,1,0.7377049180327869,fragmented or many components
valve_0133_lidar_classes.ply,5,1558,medium,0.1111712882391958,0.3686940807992956,planar,15.034402408323126,slightly curved,0.07138059451010104,0.04709111801435896,low (complex/noisy),33.5618243238194,3,1,0.9897304236200257,mostly intact with small outliers
valve_0133_lidar_classes.ply,6,240,medium,0.1768639539636225,1.070455840387541,volumetric,2.213413790307353,slightly curved,0.0575715549711288,0.042988297017126434,low (complex/noisy),31.3057002530611,23,10,0.14583333333333334,fragmented or many components
valve_0133_lidar_classes.ply,7,55,low,0.1482382160527332,0.4018537649177541,linear,56.632712221898196,slightly curved,0.0507667848841043,0.027155202368949236,medium (cylindrical/spherical),27.74368229322519,3,0,0.509090909090909,fragmented or many components
valve_0133_lidar_classes.ply,8,2007,medium,0.10794057393573579,0.4308020484219326,planar,21.619151875660567,slightly curved,0.059093637006462085,0.045899959309462245,medium (cylindrical/spherical),25.369860516836745,8,7,0.9965122072745392,highly intact (one main component)
valve_0133_lidar_classes.ply,9,1196,medium,0.13170432916736405,0.4387405924508798,planar,18.765967600285293,slightly curved,0.04632219476435488,0.03971283296905794,medium (cylindrical/spherical),21.72801888158338,16,15,0.9857859531772575,mostly intact with small outliers
valve_0133_lidar_classes.ply,10,3534,medium,0.10131251339243098,0.40200011018505244,volumetric,2.8701932235332546,slightly curved,0.04376114778529427,0.039575958237927956,medium (cylindrical/spherical),18.00130780119769,14,12,0.9932088285229203,highly intact (one main component)
valve_0133_lidar_classes.ply,11,728,medium,0.12236762689236047,0.40818805235229244,planar,38.40491803546793,slightly curved,0.03889439677260016,0.03160917489156848,medium (cylindrical/spherical),17.932975859124408,8,7,0.9848901098901099,mostly intact with small outliers
valve_0133_lidar_classes.ply,12,1368,medium,0.11254739530595276,0.3699730797766882,planar,13.343273705152983,slightly curved,0.04307780397155215,0.03458185276390084,medium (cylindrical/spherical),19.283486860227775,6,5,0.9948830409356725,highly intact (one main component)
valve_0133_lidar_classes.ply,13,728,medium,0.10569824699032924,0.31480509321633754,volumetric,2.8866288274977228,slightly curved,0.06950446058711879,0.04443023745811517,medium (cylindrical/spherical),27.455728080135323,1,0,1.0,highly intact (one main component)
valve_0134_lidar_classes.ply,2,640,medium,0.12532806411370173,0.3920009595174136,volumetric,2.060019761373318,slightly curved,0.06279355213201188,0.038781774699067705,low (complex/noisy),30.31773801918076,19,3,0.09375,fragmented or many components
valve_0134_lidar_classes.ply,3,51,low,0.13605701654933425,0.46310535472308634,linear,39.65843608258709,slightly curved,0.06048646673879408,0.027626278028682776,medium (cylindrical/spherical),25.05811988633237,3,1,0.7058823529411765,fragmented or many components
valve_0134_lidar_classes.ply,5,1793,medium,0.10983359466978178,0.3707060005743402,planar,16.94511601050874,slightly curved,0.07340354463339968,0.04641422730303601,low (complex/noisy),34.00969090003407,2,1,0.9994422755158952,highly intact (one main component)
valve_0134_lidar_classes.ply,6,233,medium,0.1863561669787024,0.9854944873570537,volumetric,2.165892669734573,slightly curved,0.04779230648038346,0.02999112760125953,medium (cylindrical/spherical),26.510602891453026,29,14,0.13304721030042918,fragmented or many components
valve_0134_lidar_classes.ply,7,73,low,0.14034931800538133,0.4266013483118139,linear,52.43231264799761,slightly curved,0.07064935330638714,0.0394665951976761,low (complex/noisy),37.03800497099182,3,0,0.5068493150684932,fragmented or many components
valve_0134_lidar_classes.ply,8,1840,medium,0.10882468304869423,0.44258096063712205,planar,21.204155191595373,slightly curved,0.05288426872465209,0.04290753528633206,medium (cylindrical/spherical),23.089225856924102,10,7,0.9847826086956522,mostly intact with small outliers
valve_0134_lidar_classes.ply,9,1569,medium,0.12462223110333213,0.37571587525282957,planar,17.8586579662836,slightly curved,0.05289492179214137,0.04218965743701483,medium (cylindrical/spherical),23.498376562634043,9,7,0.9910771191841937,highly intact (one main component)
valve_0134_lidar_classes.ply,10,3455,medium,0.10274045036284558,0.37494621158453695,volumetric,2.21668927553642,slightly curved,0.046502888271094944,0.04091166831172003,medium (cylindrical/spherical),18.39055272707911,15,14,0.9950795947901592,highly intact (one main component)
valve_0134_lidar_classes.ply,11,616,medium,0.12992019034805968,0.5143486043827676,planar,42.16982322082099,slightly curved,0.03580830874531956,0.031558064664361674,medium (cylindrical/spherical),17.870051689305768,8,7,0.9821428571428571,mostly intact with small outliers
valve_0134_lidar_classes.ply,12,1448,medium,0.11495414951423083,0.3689845859501506,planar,13.041645899888936,slightly curved,0.04778855128113936,0.038390883218415266,medium (cylindrical/spherical),19.43088255108138,5,3,0.9930939226519337,highly intact (one main component)
valve_0134_lidar_classes.ply,13,585,medium,0.10624434658097132,0.3158283705885411,volumetric,2.369003467343883,slightly curved,0.0635395861511704,0.0455727451127403,medium (cylindrical/spherical),26.115853896542546,3,2,0.9965811965811966,highly intact (one main component)
valve_0135_lidar_classes.ply,2,618,medium,0.1272488217181644,0.5051336320284205,volumetric,2.47215913333446,slightly curved,0.06522090800887125,0.039605114094067195,low (complex/noisy),30.161503805816075,20,5,0.11003236245954692,fragmented or many components
valve_0135_lidar_classes.ply,3,60,low,0.13378999381713316,0.5125559804864,linear,39.32526087535495,slightly curved,0.04721198288843084,0.03562286398567659,medium (cylindrical/spherical),25.972590664355383,3,1,0.6833333333333333,fragmented or many components
valve_0135_lidar_classes.ply,5,1561,medium,0.11168461650005868,0.38794683119244,planar,17.662167422669608,slightly curved,0.0713534542714127,0.04679835351871268,low (complex/noisy),33.76659619747698,8,5,0.9903907751441384,highly intact (one main component)
valve_0135_lidar_classes.ply,6,276,medium,0.17613298056543272,0.9763256445856346,volumetric,1.627176530188807,slightly curved,0.06348240896256152,0.03664277141381845,low (complex/noisy),32.73418949908707,33,17,0.14855072463768115,fragmented or many components
valve_0135_lidar_classes.ply,7,77,low,0.13978948954621606,0.552818919090019,linear,54.71730893167753,slightly curved,0.06239208951929636,0.03595365548934398,medium (cylindrical/spherical),27.88994953032717,4,1,0.5584415584415584,fragmented or many components
valve_0135_lidar_classes.ply,8,1471,medium,0.12602497796493578,0.39782651363653776,planar,19.031392100024583,slightly curved,0.05265353510447597,0.041889244266751724,medium (cylindrical/spherical),23.524945977661204,4,3,0.9979605710401088,highly intact (one main component)
valve_0135_lidar_classes.ply,9,1805,medium,0.11269758611551671,0.44319754240378284,planar,27.17375671312432,slightly curved,0.05463080243931937,0.04365429671375016,medium (cylindrical/spherical),23.95634925350351,15,14,0.9911357340720222,highly intact (one main component)
valve_0135_lidar_classes.ply,10,3615,medium,0.10178642230634137,0.4145810400884994,volumetric,2.441920518871739,slightly curved,0.04498487611947842,0.037283663222148274,medium (cylindrical/spherical),18.10363108353497,15,13,0.9933609958506224,highly intact (one main component)
valve_0135_lidar_classes.ply,11,753,medium,0.11910293986657618,0.40152388991432914,planar,39.912213787057624,slightly curved,0.039060318322950774,0.03546082048022381,medium (cylindrical/spherical),16.506797968479493,4,3,0.9960159362549801,highly intact (one main component)
valve_0135_lidar_classes.ply,12,1332,medium,0.11813540219929908,0.40796209359816404,planar,12.81130627055439,slightly curved,0.046773274412042744,0.03684206759516939,medium (cylindrical/spherical),20.507915568063133,8,6,0.9902402402402403,highly intact (one main component)
valve_0135_lidar_classes.ply,13,721,medium,0.10852529241647202,0.3097637984115314,volumetric,2.4619231915859956,slightly curved,0.0699827336185364,0.04474163050437173,medium (cylindrical/spherical),28.18594393281742,2,1,0.9986130374479889,highly intact (one main component)
valve_0136_lidar_classes.ply,0,30,low,0.1451078131868107,0.45957513554093443,planar,12.280289810326785,slightly curved,0.054051866111342724,0.030984363553798442,medium (cylindrical/spherical),28.567682422542937,2,0,0.5666666666666667,fragmented or many components
valve_0136_lidar_classes.ply,2,553,medium,0.12158208245921917,0.41333395967058384,volumetric,3.069832639110096,slightly curved,0.06866870475785929,0.04334721845880289,low (complex/noisy),29.317419712062257,17,1,0.09584086799276673,fragmented or many components
valve_0136_lidar_classes.ply,3,88,low,0.12471943960664147,0.37771034404105674,linear,31.98102427559342,slightly curved,0.040204946799724195,0.02597607067405852,medium (cylindrical/spherical),23.67532220431173,1,0,1.0,highly intact (one main component)
valve_0136_lidar_classes.ply,5,1714,medium,0.1073768623172043,0.3643935788615038,planar,14.734721427239947,slightly curved,0.06669346086065943,0.04666089461810662,low (complex/noisy),33.283722271393344,3,2,0.9988331388564761,highly intact (one main component)
valve_0136_lidar_classes.ply,6,259,medium,0.1306979745719661,0.7669525086693114,volumetric,2.2346390831492537,slightly curved,0.06150683585920103,0.04168026604578458,low (complex/noisy),31.268223519494185,15,2,0.11969111969111969,fragmented or many components
valve_0136_lidar_classes.ply,7,103,low,0.11794282551797283,0.33158416896006554,linear,45.156289243422776,slightly curved,0.05909726285370078,0.035208102802433555,low (complex/noisy),32.62784487649768,3,1,0.7184466019417476,fragmented or many components
valve_0136_lidar_classes.ply,8,2237,medium,0.10620647842953067,0.36909432466355113,planar,10.353332753575394,slightly curved,0.06544474306793399,0.04572507666334479,medium (cylindrical/spherical),25.724686488950233,13,12,0.9924005364327224,highly intact (one main component)
valve_0136_lidar_classes.ply,9,1304,medium,0.11120901907156508,0.5924254596648254,planar,24.024451275802747,slightly curved,0.05395143691252707,0.0410295331598661,medium (cylindrical/spherical),23.770912334970955,37,33,0.9440184049079755,mostly intact with small outliers
valve_0136_lidar_classes.ply,10,3199,medium,0.10344024275599342,0.4156235869506849,volumetric,2.33059320113735,slightly curved,0.04488628363937862,0.04119488483387346,medium (cylindrical/spherical),17.97769519690186,14,11,0.9790559549859331,mostly intact with small outliers
valve_0136_lidar_classes.ply,11,747,medium,0.12014424448929396,0.5094971097679043,planar,37.85960827641466,slightly curved,0.039412961810132666,0.03370451796581962,medium (cylindrical/spherical),18.556148214869133,7,4,0.9785809906291834,mostly intact with small outliers
valve_0136_lidar_classes.ply,12,1550,medium,0.11107194715806441,0.39069935804080197,planar,12.309642292475546,slightly curved,0.04619545329606538,0.039080311575278866,medium (cylindrical/spherical),19.590303391627067,6,4,0.9916129032258064,highly intact (one main component)
valve_0136_lidar_classes.ply,13,623,medium,0.10545641374593902,0.306362755925668,volumetric,2.5271344217131344,slightly curved,0.06930911579175812,0.04824266975975216,medium (cylindrical/spherical),26.676404920236827,2,1,0.9983948635634029,highly intact (one main component)
valve_0137_lidar_classes.ply,2,577,medium,0.13133943868167167,0.5546008374887631,volumetric,2.2368510476527534,slightly curved,0.05990485506753751,0.04089045791890896,low (complex/noisy),30.974933967534437,24,8,0.11438474870017332,fragmented or many components
valve_0137_lidar_classes.ply,3,82,low,0.12495741255240482,0.36484187774934,linear,36.14474088816772,slightly curved,0.05469894736613154,0.03202985150693106,medium (cylindrical/spherical),25.824445050229517,2,0,0.5609756097560976,fragmented or many components
valve_0137_lidar_classes.ply,5,1625,medium,0.1094883311745908,0.36222559530778886,planar,15.484308141353933,slightly curved,0.0709994629089915,0.04401649208766577,low (complex/noisy),33.616891030074214,5,3,0.9926153846153846,highly intact (one main component)
valve_0137_lidar_classes.ply,6,343,medium,0.15180277894167465,0.961169566080022,volumetric,1.9640082501057365,slightly curved,0.061799664133932605,0.041389183727508785,low (complex/noisy),34.26832859268047,28,14,0.12536443148688048,fragmented or many components
valve_0137_lidar_classes.ply,7,99,low,0.1273747155566895,0.3419293698889203,linear,33.416379730877544,slightly curved,0.04658055912295467,0.034531869656896835,medium (cylindrical/spherical),26.40199897228236,2,0,0.7474747474747475,fragmented or many components
valve_0137_lidar_classes.ply,8,2090,medium,0.10612756752564821,0.3541362606651307,planar,16.194102207415344,slightly curved,0.05686796494280122,0.045341970166359234,medium (cylindrical/spherical),24.05576690332571,9,7,0.9942583732057416,highly intact (one main component)
valve_0137_lidar_classes.ply,9,1805,medium,0.11542201010562356,0.42138428951557516,planar,21.21331394653027,slightly curved,0.05826439328907244,0.04379202945870949,medium (cylindrical/spherical),24.205411430144874,15,12,0.9828254847645429,mostly intact with small outliers
valve_0137_lidar_classes.ply,10,3650,medium,0.10055084563151825,0.4189919978051993,volumetric,2.1283828990544142,slightly curved,0.04105148304353194,0.03992923430688464,medium (cylindrical/spherical),17.022961970789325,24,21,0.9904109589041096,highly intact (one main component)
valve_0137_lidar_classes.ply,11,864,medium,0.11527612308811674,0.4367505448227339,planar,33.0933123610892,slightly curved,0.039788193373861164,0.035537277163648184,medium (cylindrical/spherical),18.296193224566483,7,6,0.9930555555555556,highly intact (one main component)
valve_0137_lidar_classes.ply,12,1289,medium,0.11302093262000383,0.3983128940380254,planar,14.253708603396081,slightly curved,0.045399462579971385,0.03698430850202361,medium (cylindrical/spherical),19.600452002517024,8,7,0.9930178432893716,highly intact (one main component)
valve_0137_lidar_classes.ply,13,717,medium,0.10706404729096804,0.31470239157842883,volumetric,3.14613988222858,slightly curved,0.0709993304793066,0.04517107174275532,medium (cylindrical/spherical),28.419235062665315,1,0,1.0,highly intact (one main component)
valve_0138_lidar_classes.ply,2,642,medium,0.12307054910459014,0.39340270713630177,volumetric,2.0010855881381664,slightly curved,0.05986380975391005,0.03625990683205613,low (complex/noisy),29.34810066109175,22,6,0.102803738317757,fragmented or many components
valve_0138_lidar_classes.ply,3,57,low,0.14095572457819006,0.369129939800363,linear,42.24342637875014,slightly curved,0.045949957624031194,0.034810904461245684,medium (cylindrical/spherical),21.548730740458947,2,1,0.9824561403508771,mostly intact with small outliers
valve_0138_lidar_classes.ply,5,1752,medium,0.10742457001168465,0.3637157437475429,planar,16.9430809426321,slightly curved,0.06821452471147728,0.046349414736704994,low (complex/noisy),33.78431071316792,4,3,0.9982876712328768,highly intact (one main component)
valve_0138_lidar_classes.ply,6,263,medium,0.14791096456670264,0.8281697572826432,volumetric,1.5340770883263253,slightly curved,0.06851537838884006,0.043963377344320445,low (complex/noisy),32.410031872179935,25,10,0.12927756653992395,fragmented or many components
valve_0138_lidar_classes.ply,7,76,low,0.13117631341008512,0.5562135469283738,linear,53.955084402259224,slightly curved,0.05749154111299017,0.03578588081937764,medium (cylindrical/spherical),27.3325771348329,3,1,0.7368421052631579,fragmented or many components
valve_0138_lidar_classes.ply,8,1696,medium,0.11342353816379659,0.40410355021676914,planar,16.10866609364845,slightly curved,0.05458891315711607,0.04131094285759419,medium (cylindrical/spherical),24.39946208064506,15,13,0.9887971698113207,mostly intact with small outliers
valve_0138_lidar_classes.ply,9,1800,medium,0.10463303309458127,0.3796522377045602,planar,22.13829282559589,slightly curved,0.052365135543172556,0.042208811230539434,medium (cylindrical/spherical),23.111151483641486,5,4,0.9972222222222222,highly intact (one main component)
valve_0138_lidar_classes.ply,10,4072,medium,0.09778478310589485,0.38554665492095236,volumetric,2.0856771967777075,slightly curved,0.04540721152696377,0.04187490830448886,medium (cylindrical/spherical),18.923770953254632,15,13,0.994351669941061,highly intact (one main component)
valve_0138_lidar_classes.ply,11,772,medium,0.11637907431145744,0.41572836344079717,planar,43.07056456220606,slightly curved,0.03867535022628425,0.03475964766710082,medium (cylindrical/spherical),17.247319990616475,8,7,0.9883419689119171,mostly intact with small outliers
valve_0138_lidar_classes.ply,12,1427,medium,0.11057637843113485,0.35034838167956384,planar,13.006275557814968,slightly curved,0.043393644193424286,0.035041757317721065,medium (cylindrical/spherical),18.671916279789457,6,5,0.9964961457603364,highly intact (one main component)
valve_0138_lidar_classes.ply,13,773,medium,0.10377889456826765,0.31423029120131013,volumetric,2.594420384809193,slightly curved,0.06802143001074394,0.04860023492790985,medium (cylindrical/spherical),28.32427861501226,2,1,0.9987063389391979,highly intact (one main component)
valve_0139_lidar_classes.ply,2,571,medium,0.12659757473776476,0.4128791528980734,volumetric,3.0330106273276023,slightly curved,0.06732571824730618,0.040601074806376,low (complex/noisy),30.800365277256226,20,3,0.1085814360770578,fragmented or many components
valve_0139_lidar_classes.ply,3,70,low,0.12508594728102837,0.3986075705308087,linear,28.845377004310677,slightly curved,0.04470901368473815,0.03362829029946416,medium (cylindrical/spherical),25.088518025813887,3,1,0.6,fragmented or many components
valve_0139_lidar_classes.ply,5,1498,medium,0.110890989585082,0.3788178257689736,planar,13.441897471655174,slightly curved,0.07172244783154405,0.04666734036263085,low (complex/noisy),33.97135014870507,7,6,0.9953271028037384,highly intact (one main component)
valve_0139_lidar_classes.ply,6,256,medium,0.16390417166677518,1.163088006348755,volumetric,2.8888900864901492,slightly curved,0.07498373437463045,0.045735851912035004,low (complex/noisy),40.407359857584574,23,12,0.12890625,fragmented or many components
valve_0139_lidar_classes.ply,7,92,low,0.14729403623120146,0.5657222691971446,linear,48.31611814825591,slightly curved,0.058792544336196566,0.030097636993377416,low (complex/noisy),32.20528631939457,5,3,0.5108695652173914,fragmented or many components
valve_0139_lidar_classes.ply,8,1129,medium,0.12465400005546895,0.398302923819086,planar,18.83933436328987,slightly curved,0.043387211495916386,0.03705780584084987,medium (cylindrical/spherical),20.630927804167026,8,5,0.9884853852967228,mostly intact with small outliers
valve_0139_lidar_classes.ply,9,1818,medium,0.10643575292513667,0.4253913269806854,planar,21.06624477411992,slightly curved,0.06252067195010395,0.044720919575782725,medium (cylindrical/spherical),26.306352482199795,6,5,0.9955995599559956,highly intact (one main component)
valve_0139_lidar_classes.ply,10,3384,medium,0.10211808211163721,0.38337684194734667,volumetric,2.5620247029060734,slightly curved,0.04946723983186478,0.042034516472687085,medium (cylindrical/spherical),19.5638564079626,9,8,0.9967494089834515,highly intact (one main component)
valve_0139_lidar_classes.ply,11,668,medium,0.12262090784434775,0.3887210218810706,planar,41.47365029433755,slightly curved,0.04051374924821912,0.0370184651647181,medium (cylindrical/spherical),17.007899258646017,2,1,0.9985029940119761,highly intact (one main component)
valve_0139_lidar_classes.ply,12,1364,medium,0.11327295866770709,0.36406356821974917,planar,13.650628823990786,slightly curved,0.04895783281758673,0.03763698767024775,medium (cylindrical/spherical),20.291612675422225,5,4,0.9956011730205279,highly intact (one main component)
valve_0139_lidar_classes.ply,13,680,medium,0.10615400761738748,0.3174092949474485,volumetric,2.9634999944395153,slightly curved,0.06698914327697819,0.04408223712766419,medium (cylindrical/spherical),27.430228378593185,4,3,0.9955882352941177,highly intact (one main component)
valve_0140_lidar_classes.ply,2,649,medium,0.13038669801723296,0.515590222852554,volumetric,2.5858255296183987,slightly curved,0.06048391396192549,0.03540104970702533,low (complex/noisy),30.311703221780494,22,7,0.10477657935285054,fragmented or many components
valve_0140_lidar_classes.ply,3,77,low,0.13533585678685744,0.3428380340824277,linear,36.79460282894765,slightly curved,0.058609574445359774,0.032722302640637024,medium (cylindrical/spherical),27.548472571910935,1,0,1.0,highly intact (one main component)
valve_0140_lidar_classes.ply,5,1539,medium,0.11040095481488546,0.3870995228428758,planar,18.001650712279385,slightly curved,0.06886134048095961,0.04719319424665854,low (complex/noisy),33.12569023193412,9,6,0.9883040935672515,mostly intact with small outliers
valve_0140_lidar_classes.ply,6,468,medium,0.13752230611975724,0.4108340663711701,volumetric,3.621089563934449,slightly curved,0.05660416668410618,0.04238302778102662,medium (cylindrical/spherical),24.720547142475727,17,3,0.20726495726495728,fragmented or many components
valve_0140_lidar_classes.ply,7,101,low,0.12951540283380703,0.5254225612618526,linear,42.563736493382876,slightly curved,0.056312262931056595,0.03461741476945891,low (complex/noisy),32.54301626337847,3,1,0.693069306930693,fragmented or many components
valve_0140_lidar_classes.ply,8,2034,medium,0.11063326792678134,0.4036263396639692,planar,11.113526829035353,slightly curved,0.05621075295234271,0.04186016595603392,medium (cylindrical/spherical),23.4312752175051,18,13,0.976401179941003,mostly intact with small outliers
valve_0140_lidar_classes.ply,9,1384,medium,0.10798132921999641,0.5014685911233991,planar,34.9015934222684,slightly curved,0.05914456334153544,0.04483404945379644,medium (cylindrical/spherical),24.701362442218624,26,20,0.9544797687861272,mostly intact with small outliers
valve_0140_lidar_classes.ply,10,3162,medium,0.10604903560480415,0.4240902428348325,volumetric,2.427434112698621,slightly curved,0.04061497797408522,0.03919190698435838,medium (cylindrical/spherical),16.583748221255846,21,18,0.9535104364326376,mostly intact with small outliers
valve_0140_lidar_classes.ply,11,660,medium,0.12196153988766856,0.3767331199219695,planar,34.10437683273135,slightly curved,0.033019213161029,0.03357927155668536,medium (cylindrical/spherical),14.947054952946914,5,2,0.7787878787878788,fragmented or many components
valve_0140_lidar_classes.ply,12,1085,medium,0.11749023111183463,0.41328802880177157,planar,14.960462743261548,slightly curved,0.04243346864127904,0.034890592081507764,medium (cylindrical/spherical),18.956515169878383,11,6,0.9142857142857143,mostly intact with small outliers
valve_0140_lidar_classes.ply,13,735,medium,0.10582517910550464,0.29366517690954663,volumetric,2.8338616705074586,slightly curved,0.0699257746791701,0.046635155198039305,medium (cylindrical/spherical),28.20319548437098,3,2,0.9972789115646259,highly intact (one main component)
valve_0141_lidar_classes.ply,0,32,low,0.15160553617639638,0.5988777092320672,planar,6.543705928828799,slightly curved,0.060360484963999275,0.03845895918163821,low (complex/noisy),33.08926875692977,3,1,0.8125,mostly intact with small outliers
valve_0141_lidar_classes.ply,2,619,medium,0.1252427254225436,0.3981806314931605,volumetric,2.4060152392612038,slightly curved,0.05918781077167907,0.03631285562595385,low (complex/noisy),28.794925896285207,20,4,0.12277867528271405,fragmented or many components
valve_0141_lidar_classes.ply,3,80,low,0.12378031008519708,0.34993425838737346,linear,32.858566846000215,slightly curved,0.044050581904397104,0.024171168542651292,medium (cylindrical/spherical),26.24411960251151,1,0,1.0,highly intact (one main component)
valve_0141_lidar_classes.ply,5,1776,medium,0.1088458133410896,0.37616123625349496,planar,14.078353307282615,slightly curved,0.07052326272744393,0.046710005524000786,low (complex/noisy),33.51157160984504,11,8,0.9831081081081081,mostly intact with small outliers
valve_0141_lidar_classes.ply,6,327,medium,0.1643114421818132,0.9094066172956505,volumetric,3.1894204557793757,slightly curved,0.06667060791679721,0.039800246936268276,low (complex/noisy),31.63536962908757,30,17,0.21406727828746178,fragmented or many components
valve_0141_lidar_classes.ply,7,99,low,0.12671932636621705,0.43428410907325043,linear,42.076637307455925,slightly curved,0.070555912558549,0.042111995588633745,low (complex/noisy),35.46631024478588,4,2,0.6767676767676768,fragmented or many components
valve_0141_lidar_classes.ply,8,1296,medium,0.11231338883316805,0.5752747971744318,planar,25.959504584821314,slightly curved,0.055254346388310734,0.042001022270224196,medium (cylindrical/spherical),24.176367554576313,34,27,0.941358024691358,mostly intact with small outliers
valve_0141_lidar_classes.ply,9,2291,medium,0.1033266935720095,0.34703491868623554,planar,12.686668411273596,slightly curved,0.0645197156617427,0.04655397575724125,medium (cylindrical/spherical),25.45026836886921,3,2,0.9991270187690965,highly intact (one main component)
